entities;id;isLabeled;label;peer_label;score;text
Kostenloser Workshop, Kunstlabor, Jahren Samstag;655;0;-1;0.0;0.4338759609497143;Kostenloser Workshop Poetry Slam REAKTIV Kunstlabor junge Menschen 14- 22 Jahren Samstag , 09.04.2016 , 14 18 Uhr
HAPPY, PIRATEN, Happy Piraten hour !, Venetian Buffet, Happy Piraten, Spritz !, Zirkus-dj;656;0;-1;0.4516129032258064;0.8842196954360606;"HAPPY PIRATEN HOUR ! Zirkus -dj set Kabarett ! Happy Piraten hour ! 
   Ab 30.1 Samstag Spritz typisch Venetian Buffet ( vegan vegetarisch ) fur 5 euro ! Happy Piraten Spritz ! 9:30 Zirkus-dj set Kabarett !"
Erfurt, Herrenberg, Aktion Koordination, TWSD, TAG, Kaufland, Apotheke Stadtteilzentrum Herrenberg, Treppen Herrenberg, Grau Bunt, Kreidekegeln Weimar, Dankeschön-Mittag, Bürgerfonds STZ;657;0;-1;0.0;0.4374938491436556;"Bunte Treppen Herrenberg Am 19 . September 2015 finden Erfurt verschiedene Aktionen BürgerInnen , ehrenamtlich Ihre Stadt engagieren . 

   Am Herrenberg besondere Aktion Koordination Trägerwerk Soziale Dienste stattfinden . In Kooperation TWSD , TAG , Kaufland , Apotheke Stadtteilzentrum Herrenberg ( Plattform e.V. ) , Vielfalt Menschen Stadtteil sichtbar Zeichen setzen . Dazu Treppen Herrenberg einige Wochen strahlenden Farben erscheinen . 

   Aufruf : Grau Bunt tauschen , 19.September 10– 13 Uhr Mithilfe eingeladen . Verschiedene Treppen Kreidekegeln Weimar farblich Strahlen gebracht . Zum Abschluss Dankeschön-Mittag aktive Mitarbeit . 

   Das Projekt Bürgerfonds STZ gefördert ."
Ambiente !, Kinderprogramm, Mehr Info;658;0;-1;0.0;0.5156867998781137;"Kunsthandwerkermarkt Unikate - Liebe Detail . 
   Kunsthandwerk besonderem Ambiente ! Staunen , stöbern , bummeln kaufen . 
   Mit Kinderprogramm ! 

   Eintritt 6 Euro , Besucher 18 Jahren frei . 

   Mehr Info : http://bit.ly/1ExeWMa"
Hüseyin Hüseyin Boğa Gast, Moderne, Anatolischem Rock & Pop Mix;659;0;-1;0.96875;0.0;"MITTW(A)CH LIVE Live Musik & leckeres Essen genießen wach bleiben ... 

   Diese Woche Hüseyin Hüseyin Boğa Gast . 

   Vergangenheit & Gegenwart - Akustische Live-Musik 

   Nostalgie Moderne vereint Musikabend Begleitung Anatolischem Rock & Pop Mix ..."
ES LESEN, Gerd Schönfeld, Silka Teichert, John Hoexter, Bernd Kramer, Erik Steffen, Florian Günther, EINTRITT, FREI;660;0;-1;0.0;0.6548066522950878;"DreckSack-Vorstellung ES LESEN : Gerd Schönfeld , Silka Teichert ( John Hoexter ) , Bernd Kramer , Erik Steffen , Florian Günther 

   DER EINTRITT IST FREI . Wer will/kann , wirft Hut . 
   http://www.edition-luekk-noesens.de/veranstaltungen/"
Treffen Semesters, Treffen Raum 1, KHG, Anhörungen;661;0;-1;0.0;0.0;Erstes Treffen Semesters Wir Treffen Raum 1 KHG 20.30Uhr Montag 20 . Oktober . Die aktuellen Anhörungen Europäischen Parlament Bildung Kommision könnten interessante Diskussionsthemen .
Rückrundestart Frauen, TSF L, SSG Ulm 99, Rückrunde Regionenliga, SSG Ulm 99,   ,   ;662;0;-1;0.0;0.0;"Rückrundestart Frauen : TSF L - SSG Ulm 99 Unsere Frauen starten Rückrunde Regionenliga . 
   Gleich Beginn Sonntag Derby SSG Ulm 99 , Anpfiff 11 Uhr . 

   Im Hinspiel deutliche 3:0 Niederlage hinnehmen . 

   Unterstützt Mannschaft feiert hoffentlich guten Start Jahr 2017 ! ! ! 

   TSF OLE OLE ! ! !"
Europa, Partei, RECHTE Aufmarsch Görlitz, Europastadt, Partei,    , Signal;663;0;-1;0.0;0.197823563051408;"Kundgebung : Europa Menschen , Grenzen verlaufen unten ; Völkern Am 5.3 . plante Partei DIE RECHTE Aufmarsch Görlitz . Wir Hör- Sichtweite friedlich entgegenstellen . Die Rassistischen Parolen Nazis Europastadt Bild dominieren . Die Partei DIE RECHTE Demonstration abgesagt , freut . Wir dennoch Meinung , genügend Gründe Straße Rassismus , Fachschismus , Nationalismus Welt Menschlichkeit , Solidarität , Nächstenliebe Zeichen setzen .     Wir gemeinsam Ihnen , gemeinsam 5.3 . Signal senden freuen Sie/euch ."
Stammtisch Wir, Stammtisch, Café Einstein, ♥, Café Einstein Halbfinale -Deutschland, Stammtisch;664;0;-1;0.0;0.0;"Mit Sicherheit Verliebt - Stammtisch Wir laden Juli herzlich unserem monatlichen Stammtisch Café Einstein freuen , vorbeischaut . :) 

   Wir freuen ! 
   Euer "" Mit Sicherheit verliebt""-Team ♥ 

   PS : Im Café Einstein Halbfinale -Deutschland - Frankreich- übertragen ! ;) 

   * Der Stammtisch findet 1 . Donnerstag Monat ."
COCKTAIL, NIGHT, Cocktail Nacht, Cocktails Tag gleichen Preis;665;0;-1;0.0;0.4666739807051878;COCKTAIL NIGHT Zur Cocktail Nacht lädt tonic . 21.06 . 21:00 Uhr . Alle Cocktails Tag gleichen Preis € 3,50 !
EINTRITT, FREI, Agenda, GANGBANG, GANGBANG, Treibender Housesound &, TOXXIC, SHAREEF, BUTTON, NOMERCY &, Bacardi Lounge, Santito, Ponte Loca Area I Reggaeton & Dancehall, Gents 0H   , Special, Ladies 0H   , Tables;666;0;-1;1.0;0.03208739039760156;"Gang Bang Night ▼ ▼ ▼ EINTRITT FREI ▼ ▼ ▼ 

   Treibende Housesounds , groovige Soulbeats , rhythmische Salsaklänge Menge Leidenschaft stehen Agenda , schönsten Nachtschwärmer Stadt laszive Partynacht abtauchen . 

   GANGBANG musikalisches Schlaraffenland voll prickelnder Reize grenzenlosem Spaß – unbeschwerte Seite Lebens : Provozierend sexy , sinnlich ekstatisch . GANGBANG is pure pleasure … 


   Sounds : Treibender Housesound & groovige Soulbeats 
   DJs Nachtflug & starz : DJ TOXXIC / DJ SHAREEF / DJ BUTTON / DJ NOMERCY & MC Edoub 
   DJ Bacardi Lounge : DJ Santito ( Ponte Loca Area I Reggaeton & Dancehall ) 
   Eintritt : frei Ladies Ganze Nacht // Gents 0H 
   Special : Welcome-Sekt Ladies 0H 


   Nachtflug VIP Tables - 0177 4000 901"
Klassisches Konzert, Mozart, Brahms & Co. Karten,     Concerti Costabel    ,     ;667;0;-1;1.0;0.0;"Klassisches Konzert Costabell Romantischer Klavierabend amüsanten Geschichten & Musik Mozart , Brahms & Co. Karten 07444/916485 . 


 
   Veranstalter :      Concerti Costabel  
   Thema :      Konzerte / Musik  
   Link Homepage :      www.concerti-costabel.de  
   E-Mail :      costabel@arcor.de  
   Telefon :      07444/916485"
Werkstattgespräch Ole Könnecke, Der Illustrator, Ole Könnecke, Germanistik-Studiums Zeichnen,      , Ole Könnecke, Kölner, Leo Leowald Werdegang,   , Maternus Buchhandlung, Aladin Verlag, EUR, EUR, EUR;668;0;-1;0.0;0.9329253369070296;"Werkstattgespräch Ole Könnecke Der Illustrator Ole Könnecke begann Germanistik-Studiums Zeichnen . Dabei entwickelte charakteristischen Stil , „ seltenen Glücksfälle Bereich Kinderliteratur “ bezeichnet . Er arbeitet reduziert ,       Figuren erinnern Comic : gerundete , schwarze Umrisslinien , Wesentliche Figur Gegenstands umschreiben . 
   An Abend spricht Ole Könnecke Kölner Zeichner Leo Leowald Werdegang Arbeit Illustrator . 

   Veranstaltungspartner : Maternus Buchhandlung , Aladin Verlag 

   Eintritt : 7,- EUR ( regulär)/ 5,- EUR ( ermäßigt)/ 3,- EUR ( Mitglieder ) 
 
   Tickets www.offticket.de"
Exhibition    , Jack Duplock;669;0;-1;0.0;0.4646103979135944;Exhibition     Ausstellung      Ekspozite The Gathering , Kurator : Jack Duplock
Fistball U18, Eibach, Die Faustballweltmeisterschaft, 18 Jahre Nürnberg-Eibach, Deutschland, Fistball World Championship, Nuremberg-Eibach;670;0;-1;0.0;0.7325392313449963;"Fistball U18 World Championship 2016 Eibach Die Faustballweltmeisterschaft weibl . männl . Jugend 18 Jahre Nürnberg-Eibach , Deutschland 

   Fistball World Championship ( girls and boys ) under 18 Nuremberg-Eibach , Germany"
Sa 20, Konzert Starfucker, Rolling Stones Tribute Band, Warwick & Framus Music Hall, Gewerbepark, Sa;671;0;-1;0.78125;0.23386757991200025;"Babypuppen , Modelleisenbahnen , Kirche , Hauptstraße 30 , Sa 20 Uhr Markneukirchen Konzert Starfucker . Die Rolling Stones Tribute Band , Warwick & Framus Music Hall , Gewerbepark 1 , Sa 20.30 Uhr Meerane "" Säggsisch fier de innerdeitsche"
MAGIE, Alexander Krist & Christian Münch, Alexander Krist Christian Münch, Extraklasse, Deutschland, Österreich, Schweiz Deutschlands 1, Close-up, Unglaublich !, Absolut;672;0;-1;0.0625;0.8588486790840064;"MAGIE – live & hautnah MAGIE – live & hautnah 
   Alexander Krist & Christian Münch 
 
   Diese Zaubershow entführt Sie faszinierende Welt Magie . Alexander Krist Christian Münch laden Sie , träumen erinnern , unmöglich . Mit Fingerfertigkeit Poesie begleiten Sie Magier Reise Grenzen Ihrer Vorstellungskraft hinaus . Erleben Sie allernächster Nähe Zauberkunst Extraklasse genießen Sie Abend voller überraschender Wunder . 

   Mehr 30.000 begeisterte Besucher Deutschland , Österreich Schweiz Deutschlands 1 . Close-up Theater besucht . In unserem Theatergästebuch schildern Eindrücke „ Unglaublich ! “ , „ Atemberaubend ! “ , „ Absolut fantastisch , einfach magisch ! “ „ Eine gigantische Show unvergessliches Erlebnis ! “ ."
Ein Poem Live-Musik, Video Sprache Raumklänge – Ausgefallene Musik, Konzerte No 3, Der unverrückbare Himmel Geschichten Aufbrüchen;673;0;-1;1.0;0.315487519992216;"Der unverrückbare Himmel - Ein Poem Live-Musik , Video Sprache Raumklänge – Ausgefallene Musik / Konzerte No 3 
   In vielstimmigen Geflecht komponierter improvisierter Musik , Videokunst literarischen Texten nähert Der unverrückbare Himmel Geschichten Aufbrüchen unbekanntes Terrain , unterschiedlicher könnten . 
   http://www.gerngesehen.de/?p=1127#more-1127"
Reunión del grupo Feminismos, El orden del día propuesto el,   , Posibilidad de fijar día de, Blockupy, Retomar, El lugar de la reunión el;674;0;-1;0.0;0.7861515717989517;"Reunión del grupo Feminismos 15MBerlin El orden del día propuesto el siguiente : 

   - Posibilidad de fijar día de reunión 
   - Transversalidad 15 M - actividad paralela 
   - 8 de marzo Frauenkampftag 
   - Blockupy mayo 
   - Red de ayuda españolas para abortar Alemania 
   - Retomar propuestas de la última reunión 

   El lugar de la reunión el bar Tante Lisbeth"
BYH, JEKYLL, BANG, Festivalgelände WIR Metal,   , SPIELZEITEN, SCHEDULE, BANG, DONNERSTAG, THURSDAY, JULY, BAND, 	  , START 	  , 	  , 	  , Halle, BULLET, 	  , 	  Halle, STORMWARRIOR, 	  , 	  , VICTORY 	  , 	  , Halle, 	  , FREITAG, FRIDAY, JULY, BAND, 	  , START 	  , WARRANT 	  , 	  , 	  , 	  , WARLORD 	  , 	  , 	  , 	  Open, KISSIN, 	  , 	  , RIOT, 	  , EXODUS, 	  , 	  , SCHENKER, TEMPLE OF, 	  , SEBASTIAN, 	  , 	  , RUDI, 	  , EVOCATION, 	  , 	  Halle, THE, PILEDRIVER 	  , 	  Halle, SCHIRENC, PUNGENT, STENCH 	  , 	  Halle, SAMSTAG, SATURDAY, JULY, BAND, 	  , START 	  , 	  , 	  , 	  , 	  , MAD, 	  , 	  Open, EKTOMORF 	  , 	  , ROB, ROCK 	  , 	  , STRYPER 	  , 	  , OBITUARY 	  , 	  , 	  , 	  , 	  , 	  , EUROPE 	  , 	  , TWISTED SISTER, 	  , 	  , ATLANTEAN, 	  , Halle, 	  , Halle, OMEN, 	  , 	  , Halle;675;0;-1;1.0;0.4822016824825672;"BYH Woche Sonnenkeller w/ JEKYLL Das BANG YOUR HEAD steht Türe 
   selbstverständlich Heavy Metal ..... Der Sonnenkeller steht direkt Festivalgelände WIR Metal :-) ... 


   Hier Timetable Festival : 

   SPIELZEITEN / SCHEDULE 
   BANG YOUR HEAD ! ! ! 2014 

   DONNERSTAG , 10 . Juli / THURSDAY , JULY 10 – Warm-Up-Show : 
   BAND 	   START 	   LOCATION 
   DYNAMITE 	   19:30 	   Halle 
   BULLET 	   20:20 	   Halle 
   STORMWARRIOR 	   21:20 	   Halle 
   VICTORY 	   22:25 	   Halle 
   GRAVE DIGGER 	   23:50 	   Halle 
  	  	 

   FREITAG , 11 . Juli / FRIDAY , JULY 11 : 
   BAND 	   START 	   LOCATION 
   WARRANT 	   09:30 	   Open Air 
   ACCU§ER 	   10:25 	   Open Air 
   WARLORD 	   11:20 	   Open Air 
   VAIN 	   12:25 	   Open Air 
   KISSIN ' DYNAMITE 	   13:30 	   Open Air 
   RIOT V 	   14:35 	   Open Air 
   EXODUS 	   15:45 	   Open Air 
   MICHAEL SCHENKER 'S TEMPLE OF ROCK 	   17:00 	   Open Air 
   SEBASTIAN BACH 	   18:20 	   Open Air 
   AXEL RUDI PELL & FRIENDS 	   20:00 	   Open Air 

   EVOCATION 	   19:30 	   Halle 
   GRAVE 	   21:10 	   Halle 
   THE EXALTED PILEDRIVER 	   23:30 	   Halle 
   SCHIRENC PLAYS PUNGENT STENCH 	   00:50 	   Halle 

   SAMSTAG , 12 . Juli / SATURDAY , JULY 12 : 
   BAND 	   START 	   LOCATION 
   MORE 	   10:00 	   Open Air 
   HIRAX 	   10:50 	   Open Air 
   MAD MAX 	   11:45 	   Open Air 
   EKTOMORF 	   12:40 	   Open Air 
   ROB ROCK 	   13:45 	   Open Air 
   STRYPER 	   14:50 	   Open Air 
   OBITUARY 	   15:55 	   Open Air 
   UNISONIC 	   17:00 	   Open Air 
   ANTHRAX 	   18:20 	   Open Air 
   EUROPE 	   19:40 	   Open Air 
   TWISTED SISTER 	   21:25 	   Open Air 

   ATLANTEAN KODEX 	   19:30 	   Halle 
   DELAIN 	   21:05 	   Halle 
   OMEN 	   22:50 	   Halle"
Lesung Gunter Böhnke Leipzig, Sachsen, Gästebüro;676;0;-1;0.0;0.5201463926426038;"Lesung Gunter Böhnke Leipzig "" 50 einfache Dinge , Sie Sachsen wissen "" 
   19.00 Uhr Kursaal 
   Kartenvorverkauf Rezeption Gästebüro 
   Tel. 03733 / 504 1488"
Beamers;677;0;-1;0.4375;0.11505568144268576;Beamers vorm Mondfisch @brn2016 Wir nen amtliches StonerPunk Brett unsrer Lieblingskneipe Neustadt abliefern !
Hamburg;678;0;-1;0.0;0.0;"Hamburg ! Gerechte Stadt . Thema "" Einfache Arbeit """
"Rough Silk, Hannover, Sleeping Well, H, Ferdy Doernberg, Herbert Hartmann, Anke Sobek, Mike Mandel, guitars, Billy Joel to, ROUGH, SILK, It 's the 20th, ROUGH, SILK, Ferdy Doernberg, AXEL, RUDI, PELL, André Hort, Mike Mandel, Alex Wenn, ROUGH, SILK, A New Beginning !, ROUGH, SILK, During, ROUGH, SILK, Rough, Silk "" for the unusual singer-songwriter elements and piano-parts, ROUGH, SILK, HELLOWEEN, DEEP PURPLE, DIO, SAVATAGE, MANOWAR, FATES, ACCEPT, WHITESNAKE, AXXIS, EUROPE, SAXON and VICIOUS, RUMORS, Ferdy Doernberg, Hilmer Staake, Jan Barnett, Ralf Schwertner, Herbert Hartmann, Rough Silk, Vinyl, Roots of Hate, Walls of Never, Circle Of Pain ” and “ Mephisto, Thomas Ludolphy, Beyond The Sundown ” and “ Symphony of Life, During, ROUGH, SILK, Wheels of Time, On the, End of Infinity, Doernberg, Hartmann and Wunderlich, But, Rough Silk, Doernberg, ULI, SCORPIONS, HOLY MOSES, DESTRUCTION, GAMMA, RAY, CHRIS CAFFREY, SAVATAGE, WARREN DE MARTINI, RATT, BOBBY, RAINBOW, BLACK SABBATH, ROBBIE KRIEGER, THE DOORS, GRAHAM BONNETT, RAINBOW, DON DOKKEN, DOKKEN, ROY Z, POWERGOD, TONY, FRANKLIN, BLUE MURDER, WHITESNAKE, CHRIS POLAND, MEGADETH, JEFF, DAVID PAICH, TOTO, BRAINSTORM and, AXEL, RUDI, PELL, Even,   , A New Beginning, Rough Silk, Vinyl, Roots of Hate, Circle of Pain, Mephisto, Beyond the, Wheels of Time""- 1999, Best Off, End of Infinity, Ferdy Doernberg, slide-,lead- & rhythm-guitars, Herbert Hartmann,   , Anke Doernberg,   , Mike Mandel";679;0;-1;1.0;0.09357021541656564;"Rough Silk - ( Hannover ) supp . Sleeping Well Genre 
   ( H ) artrock 

   Mitglieder 
   Ferdy Doernberg - lead vocals , guitars , slide , keyboards 
   Herbert Hartmann -drums & lead vocals 
   Anke Sobek - bass & background vocals 
   Mike Mandel - guitars & background vocals 

   Heimatstadt 
   Hannover 

   Plattenfirma 
   Rebellion-Records 

   Einflüsse 
   .... lot of good music from Billy Joel to Cannibal Corpse 

   Aktueller Wohnort 
   Hannover 

   Biografie 
   ROUGH SILK - A NEW BEGINNING 

   It 's the 20th band anniversary and the time is right to bring ROUGH SILK back to life – how can you do this better but with new album ! 

   Mastermind Ferdy Doernberg ( known as band member of AXEL RUDI PELL as well ) teamed up with André Hort ( bass ) , Mike Mandel ( guitars ) and Alex Wenn ( drums ) , who are young and hungry musicians from the Hanover-area to bring fresh blood and enthusiasm into the band and most important to bring back more Metal into ROUGH SILK 's sound again ! So with the anniversary the new album start new era for the band and you can .. t name it better then with the album title : A New Beginning ! 

   ROUGH SILK were founded 1989 and have released seven studio and one best of album far their history . During all these years the band has defined their very unique sound which is best described by the band name ROUGH SILK : "" Rough "" stands for the real heavy ( sometimes even Thrash- and Death- ) Metal influences and "" Silk "" for the unusual singer-songwriter elements and piano-parts , combining both to their very own brand of heavy but yet Melodic Metal . 

   ROUGH SILK build up good reputation as live-act by suporting bands like HELLOWEEN , DEEP PURPLE , DIO , SAVATAGE , MANOWAR , FATES WARNING , ACCEPT , WHITESNAKE , AXXIS , EUROPE , SAXON and VICIOUS RUMORS among others . 

   The founding members were Ferdy Doernberg ( keyboards , slide-guitars & vocals ) , Hilmer Staake ( guitars ) , Jan Barnett ( lead vocals , guitars ) , Ralf Schwertner ( bass , vocals ) and Herbert Hartmann ( drums , vocals ) but there have been some changes that created kind of different eras of the band ’s history . 

   The first era contained the albums “ Rough Silk ” ( Vinyl LP only ) , “ Roots of Hate ” , “ Walls of Never ” , “ Circle Of Pain ” and “ Mephisto ” followed by first European tour with Savatage . 

   The second era started with the 5th album when Barnett left the band and replaced by Thomas Ludolphy . In this periode the band recorded the albums “ Beyond The Sundown ” and “ Symphony of Life ” and supported Savatage Europe once more , on Savatage ’s special wish . During this time ROUGH SILK brought out their first best Of album “ Wheels of Time ” . 

   In 2002 Ludolphy left the band due to personal reasons and the band decided that they would not look for new singer . On the band .. s 7th studio album "" End of Infinity "" , Doernberg , Hartmann and Wunderlich shared the lead-vocals . But unfortunatly it became obvious that the band members had parted minds and had no common vision on this style anymore , this finally led to the end of the era and Rough Silk put on ice . 

   Doernberg stayed busy playing the studio and on stage with acts like ULI JON ROTH ( ex- SCORPIONS ) , HOLY MOSES , DESTRUCTION , GAMMA RAY , CHRIS CAFFREY ( SAVATAGE ) , WARREN DE MARTINI ( RATT ) , BOBBY RONDINELLI ( RAINBOW , BLACK SABBATH ) , ROBBIE KRIEGER ( THE DOORS ) , GRAHAM BONNETT ( RAINBOW ) , DON DOKKEN ( DOKKEN ) , ROY Z , POWERGOD , TONY FRANKLIN ( BLUE MURDER / WHITESNAKE ) , CHRIS POLAND ( MEGADETH ) , JEFF SCOTT SOTO , DAVID PAICH ( TOTO ) , BRAINSTORM and many more as well as he toured and recorded again with AXEL RUDI PELL . Even though he performed his own music doing many solo-shows something missing . So he started looking for young and hungry musicians to form new Metal band . 

   And as you already read he found the fitting band members and due to the 20th band anniversary now the 3rd era starts – with “ A New Beginning ” ! Be sure it sound heavier than ever ! 

   Discography : 

   * Rough Silk – 1991 ( no official release only Vinyl ) 
   * Roots of Hate - 1993 
   * Walls of Never – 1994 
   * Circle of Pain – 1996 
   * Mephisto "" – 1997 
   * Beyond the sundown- 1998 "" , 
   * Wheels of Time""- 1999 ( Best Off ) 
   * Symphony of Life""- 2001 
   * End of Infinity "" – 2003 

   Line Up : 

   Ferdy Doernberg - lead vocals , slide-,lead- & rhythm-guitars , keyboards 

   Herbert Hartmann - drums & percussion , vocals 

   Anke Doernberg - bass , backing vocals 

   Mike Mandel - lead- & rhythm-guitars , 


   https://www.facebook.com/SleepingWell/?fref=ts"
Zauberflöte –Schattenspiel, Damen Herren, W. A. Mozart, Deggendorf, Deggen-dorf, Xi Zhao, Karolin Muckenthaler, Stefan Denk, Jung Alt, Groß Klein – Familie, Bienek Preis, Deggendorf, Fassungslos, Stadt Deggendorf;680;0;-1;0.90625;0.586425407578338;"Zauberflöte Die Zauberflöte –Schattenspiel , Erzählung , Klarinette Ballett 

   Sehr geehrte Damen Herren , 
   möchten Ihnen hiermit mitteilen , Samstag , 22 . Juni 2013 19.00 Uhr Zauberflöte W. A. Mozart Yamaha Musikschule Deggendorf aufführen . 
   Da Werk relativ häufig jeglicher Form aufgeführt , ent-schlossen , gänzlich ungewöhnlichen Fassung darzustellen bzw. Gehör bringen . 
   Die Geschichte Schattenspiel dargeboten . Die Figuren Deggen-dorf studierende Scherenschnitt-Künstlerin Xi Zhao traditionell-chinesischen Scherenschnitt kreiert . Zusätzlich einige Szenen Ballett dargestellt . Karolin Muckenthaler ihren Schülerinnen farbenfrohe Gruppen- Solodarbietungen einstudiert . 
   Der musikalische Part durchgehend professionellen Klarinettisten Leitung Stefan Denk übernommen somit traditionellen abendländischen Instrument interpretiert . 
   Den resultierenden Spannungsbogen kulturübergreifenden Inszenierung führen Künstler , sowohl Moderation einzelnen Personen sprechen . 
   So treffen Abend ursprüngliche kulturelle Elemente aufeinander Zauberflöte akustischen optischen Erlebnis Jung Alt , Groß Klein – Familie . Karten Musikschule Bienek Preis 9 € Erwachsene 5 € Kinder erworben . 
   Uns letzten Tage Deggendorf bewegt . Fassungslos sehen Hochwasser möchten Teil beitragen , betroffenen Menschen schnell unbürokratisch geholfen . Darum Zauberflöte Benefiz-Aufführung spielen erzielten Gewinn Hochwasserhilfe Stadt Deggendorf spenden . 

   Wir freuen , Sie entsprechender Stelle erwähnen bzw. Projekt berichten könnten . 
   Gerne stehen Ihre Fragen Telefonnummer 0991/31777 Verfügung ."
K13, Kopf Turban, Hüften !, K13-Sauna, Hüllenlos Sauna;681;0;-1;0.0;0.4247400128519643;"K13 nackt ... Wo lässt Handtuch ? Auf Kopf Turban , lässig Schultern gelegt Arm , jedenfalls Hüften ! Am 10 . Oktober K13-Sauna nackt . Hüllenlos Sauna genießen ... 3 Uhr ( Ende nackten Zeit ) "" normal "" Sonntag Mitternacht Euch ."
Mülheim Ruhr City, Zeit 13, Sonntagsbrunch 10, frischem, Rührei Speck, Würstchen frischem Salat, Shoppingtour City Wege, Unser, Tipp Besucherinnen, Sonntags, Wenn Paar Schuhe, CAFE LEONARDO, Latte, Liebste, … !;682;0;-1;0.0;0.1028779619315452;"Sonntag Brunch Verkaufsoffner Sonntag Am Sonntag , 26 . Oktober , Shopping angesagt Mülheim Ruhr City , öffnen Geschäfte Zeit 13 18 Uhr Türen . Wir öffnen 10.00 Uhr richtige Stärkung ausgiebige Shoppingtour Gepäck ! 

   Beim Sonntagsbrunch 10 14 Uhr Croissants , frischem Baguette , Rührei Speck , Würstchen frischem Salat , Obst köstlichem Quark kühlem Saft frisch gebrühten Kaffee bleiben Wünsche . Derart gestärkt steht entspannten Shoppingtour City Wege . 

   Unser Tipp Besucherinnen verkaufsoffenen Sonntags : Wenn Paar Schuhe passen Stimmung männlichen Begleitung allmählich kippen droht : kurze Pause CAFE LEONARDO ! Nach Latte macchiato wartet Liebste sicher gerne länger … !"
NIGHT OF, HipHop & Electro Sounds, With Dj Chaku & I.Sh;683;0;-1;0.96875;0.24864784409055396;NIGHT OF Latin/Reggeaton & RnB , HipHop & Electro Sounds : With Dj Chaku & I.Sh .
Sonntags-Frühstücksbuffet Immer, Tag Woche, Geschmack Kaffee, Euren, _, _, _, _, _;684;0;-1;0.0;0.3877876592939461;"Sonntags-Frühstücksbuffet Immer sonntags .... 

   Könnt Ihr Beckmann´s Sportslounge letzten Tag Woche starten . 
   Lasst verwöhnen genießt reichhaltiges Frühstücksbuffet erlesenen Köstlichkeiten - Von süß herzhaft , Geschmack Kaffee ! 

   Wir freuen Euren Besuch ! 

   Frühstücksbuffet : sonntags 09:30 , Reservierung gebeten . 

   Hier gehts Bildern : http://www.facebook.com/media/set/?set=a.256837551068777.62886.157566184329248&type=1 
   _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
Live-Musik-Abend Kara, US-amerikanischen, Kara Dannenberg;685;0;-1;1.0;0.3813002200259192;"Live-Musik-Abend Kara Dannenberg Wir freuen musikalischen Abend US-amerikanischen Sängerin Kara Dannenberg . 

   Schauen Sie einfach mal rein ! 
   Der Eintritt frei ! 

   Einlass 19:30 Uhr . Beginn 20:00 Uhr ."
Das Angebot reicht Tanzdarbietungen Theaterszenen, Jahr Morsbach-Abend;686;0;-1;0.9375;0.3101805778962822;"Morsbach-Abend KGL Präsentation Arbeitsergebnisse "" Musischen Tage "" Morsbach - Das Angebot reicht Tanzdarbietungen Theaterszenen Textpräsentationen gesungenen gespielten Musikstücken unseren Chören Instrumentalisten . 
   In Jahr Morsbach-Abend besonderes Ereignis , Bühnenvorhang Veranstaltung eingeweiht ."
Massimo Sinato, Massimo Sinato, Seele, Dance, Tanzprofi, Landesmeister Lateinamerikanischen Tänzen, Deinen;687;0;-1;0.3548387096774194;0.908922749450355;"Autogrammstunde Massimo Sinato Am Samstag , 12 . September , besucht Massimo Sinato – Tänzer Leib Seele „ Let´s Dance – Galerie Roter Turm . 

   Der Tanzprofi , Choreograph , Modedesigner Landesmeister Lateinamerikanischen Tänzen , präsentiert Samstagnachmittag 17 Uhr Autogrammstunde unserem tanzbegeisterten Publikum . 

   Wir freuen Deinen Besuch Galerie Roter Turm !"
"Kieler Metalmusikerstammtisch, Kieler Metalmusikerstammtisch, Monat, Ragnarök, Festival Lichtenfels, Teil Stammbelegschaft, Anhänger Firth of Drangiss A Sense of Disorder Beatclub Pumpe,   , Tag, ;)";688;0;-1;0.9032258064516128;0.7555263235479459;"Kieler Metalmusikerstammtisch April 2016 Heiho Leute , 

   Kieler Metalmusikerstammtisch tagt . Dieses Mal 2 . Freitag Monat , 1.4 . Ragnarök Festival Lichtenfels , Teil Stammbelegschaft einige Menschen . Des Weiteren spielen Anhänger Firth of Drangiss A Sense of Disorder Beatclub Pumpe . 

   Themenvorschläge bitte einreichen . 

   Des Weiteren : Zweiter Stammtisch innerhalb Woche Monat . Dafür ? 
   Wahl 2 Vorsitzenden . Kandidaten bitte Tag vorher melden , Wahlurnen vorbereiten . ;)"
;689;0;-1;0.0;0.1894898749256082;"Silvesterabend Großes Silvestermenü Feuerwerk 
   inkl. 7-Gänge-Menü 189,00 € 
   Anmeldung erforderlich ! 
   veranstaltung@stielerhaus.de"
