text;question;label
Punschtopf Abend Draußen wird es wieder schön kalt und wir haben uns warme Gedanken gemachten, euch auf zu wärmen. Am 18.01 ist Punschtopf Abend, es wird heiße Getränke mit und ohne Alkohol geben. Also kommt vorbei und lasst es euch schmecken.;isMusic;0
"Kindernachmittag ""Wild";isMusic;0
"Große Ü-30 Tanz-&Flirt-Party des OVER - für Ladies bis 22 Uhr SektEmpfang -
mit der Musik Deiner Party Generation auf 3 Tanzflächen - die Mega Party für Ü-30( Über 30),    S-40(Schon 40), B-50(Bald 50) und …
..mit Chillout- und RaucherLounge …
und wieder ab 24 Uhr im Biergarten: 
""Wer anderen eine Bratwurst brät, der hat ein Bratwurstbratgerät""  - die MitternachtsBratwurst !!
mehr Infos unter:   www.over29.de obere Leiste) -";isMusic;0
Malle - Party Sangria aus Eimern und Natürlich Ballerman Hit´s;isMusic;1
"Thursday Summer-Vibes Unser Ferien-Special:
coole Summer-Vibes vs. Party all Night long.

#Holiday-Special (22:00-22:45): 
Freibier (0,3l), Freier Eintritt, kein MDVZ 

#Ladies-Special: Freier Eintritt + 5€ MDVZ

#Normaler Eintritt: 3€ Eintritt + 2€ MDVZ

#Summer-Cards: 
10€ Eintritt = 20€ Freiverzehr, oder
15€ Eintritt = 33€ Freiverzehr*, oder
22€ Eintritt = 50€ Freiverzehr*. 

*ausgenommen Jugendliche

Einlass ab 16 Jahren, ab 22:00 Uhr
Erziehungsbeauftragung möglich.";isMusic;0
"Paranotes @ MusikClub Aschheim Die Paranotes kommen endlich mal wieder in heimische Gefilde. Am 04.05.2013 rocken sie den MusikClub in Aschheim. Seid dabei!!!

Beginn: 20:00 Uhr
Eintritt: 10€

WICHTIG: Bitte sagt uns vorher bescheid, ob ihr kommt! Anmeldungen unter info@paranotes.de 

Weitere Infos:
http://www.musikclub-aschheim.de/programm.html
http://paranotes.de/Paranotes/Konzerte/Konzerte.html";isMusic;1
"A Tribute To Neil Young – Eric Rust & The Never Sleeps Band Die Band wurde 2005, zum 60. Geburtstag des Folk- , Rock – und Grunge-Altmeisters Neil Young, gegründet und hat sich mittlerweile deutschlandweit einen Fankreis erabeitet. Der Name der Band bezieht sich auf Youngs legendäres Album von 1979 „Rust never sleeps“. Ganz im Stil dessen und seiner  legendären Band Grazy Horse, vom Rock-Gewitter der E-Gitarre bis hin zum akustischen Part mit Slider und Mundharmonika bei den Folk- und Countrysongs, wird das breite Spektrum des kanadischen Rockcowboys dargeboten. 

Sehr authentisch, vom Spirit des legendären Songschreibers inspiriert -  Eric Rust, ein sehr emotionaler Gitarrist. Das deutschsprachige Internetportal Neil Young.Info bezeichnete die Band als die authentischste Band in diesem Genre, welche bei Konzertbesuchern oft für ""Gänsehaut-Feeling"" sorgt. Auf der Website der Band und auf YouTube finden sich darüber ausreichend Info.

„Schweinfurter Tagblatt“ schrieb: „Eric Rust spielt die Stücke des Altmeisters nicht nur, er lebt sie bis in die Nacht hinein. Die Musik des Rock-Cowboys grooft und es gibt viel Applaus unter langen Mähnen für die Entrostung eines großen Rock-Idealisten.“

Suppport: Dresdner Swing Salon - performing the Songs of Neil Young

Einlass: 20 Uhr
Eintritt: VVK: 12€ zzg. Gebühren | AK: 15€l";isMusic;1
"Deggendorf Rock´s Evolution Circus + T.OY.S. + Screasel 
live im Bergkeller in DEGGENDORF! 
Hier der Originallink: 

https://www.facebook.com/events/122319887911007/";isMusic;1
"Dutty Wine #77 ""The Best in Reggae and Dancehall"" Das dritte Wochenende im Monat rückt immer näher. Zeit, sich auf The Best in Reggae and Dancehall zu freuen. Am 20.07. laden Sensi Movement ins Atomino zum Dutty Wine ein.

Heißt für euch: Packt eure 7 Sachen und kommt am dritten Samstag des 7. Monats zur 77. Ausgabe zu 7 Stunden feinstem Reggae und Dancehall vorbei.

Die Pforten öffnen sich ab 23 Uhr in der Mühlenstraße 94 im Hinterhof der ehemaligen Karl-Liebknecht-Schule. Zu erreichen über die Haltestellen Georgbrücke (Busse 22, 23, 76, N18) oder Omnibusbahnhof (Busse 23, 32, 51, N11, N18).";isMusic;1
"Tanz in den Mai Wer zu guter Musik und wirklich in den Mai tanzen möchte ist bei uns genau Richtig.

Einlass ist ab 20:00 Uhr. '
Bei schlechtem Wetter auch schon etwas früher.
Ende ist gegen 01:00 Uhr.

Wir freuen uns über alle aktiven, ehemaligen und zukünftigen Tanzschüler und deren Bekannte und Freunde die mit uns in den Mai feiern.

Die Karten gibt es im VVK für € 5,00 und auch noch an der Abendkasse für € 7,00 pro Person. 

Vorbestellungen nehmen wir auch gern per Facebook oder E-Mail entgegen.";isMusic;1
"?STARS @ NIGHT? TopTen Salzhofpassage Naumburg SAMSTAG 12.07.2014 - ab 21°°

?STARS @ NIGHT? .
mit
Dj Psyko & DJ Styler

SPECIAL
Die ersten 30 Gäste erhalten ein Gratis Mixtape!!!

MUSIK
House.Black.Latin.80er.90er

COCKTAILS
Bei uns schon ab 3,50€



Wir sehen uns...............";isMusic;1
"HEUTE SEIT 22 UHR: THE RAINBOW DISCO NIGHT 2013 THE RAINBOW DISCO NIGHT 2013!
HEUTE NACHT IM AQUA & SOL – DER CLUB!
DIE GÄSTELISTE IST AB SOFORT GESCHLOSSEN!

Der Einlass beginnt um 22 Uhr! Für alle die nicht in der Gästeliste stehen, kostet der Eintritt 7€ an der Abendkasse! Stehst Du auf der Gästeliste zahlst Du 5€ Eintritt. Die Registrierung in der Gästeliste ermöglicht nicht zwingend den Einlass in den Club. Personalausweis, Reisepass oder Führerschein am Einlass zur Kontrolle bereithalten. Ohne Ausweisdokument ist der Zutritt zum Club nicht möglich! Minderjährigen, betrunkenen, gewaltbereiten und unangebracht gekleideten Gästen wird der Einlass verweigert.

THE RAINBOW DISCO NIGHT 2013!
SCHRILL // LAUT // VERRÜCKT // WILD
Die kunterbunteste Party der Uckermark!!!

Liebe AQUA & SOL – PartyFreunde,
HEUTE startet im AQUA & SOL die schrillste & kunterbunteste Party der Uckermark. Bereits zum 4. Mal veranstalten wir in Zusammenarbeit mit dem UM QUEER e.V., im Rahmen des Queer Days Festivals, diesen verrückten Event. Was einst ganz klein begann, hat sich inzwischen zu einem echten Highlight entwickelt. Kann man ja auch verstehen: Die Musik ist gut, die Leute entspannt, die Party lang. Los geht’s um 20 Uhr mit der WarmUP – Party auf dem ITALIANO-Cocktailstrand. Ab 22 Uhr lässt dann DJ Borki im Club den Dancefloor beben. Seid dabei und verlebt mit uns einen gigageniale Party-Nacht.

Wir freuen uns auf Euch!
Dein AQUA & SOL - PartyTeam

***
Personalausweis, Reisepass oder Führerschein am Einlass zur Kontrolle bereithalten! Die Registrierung in der Gästeliste sichert nicht zwingend den Einlass in den Club! Minderjährigen, betrunkenen, gewaltbereiten und unangebracht gekleideten Gästen wird der Einlass verweigert! Änderungen & Irrtümer vorbehalten.";isMusic;0
"Sonderkonzert - NORTH SEA GAS - Scottish Spirit Mit dem Programm „Scottish Spirit“ kommt NORTH SEA GAS, eine von Schottlands populärsten Folk Bands, in die Gosecker Schlosskirche!

Im 35. Jubiläumsjahr haben sich Bandgründer Dave Gilfillan (Gitarre, Banjo, Bodhran), Ronnie MacDonald (Gitarre, Bouzouki) sowie Grant Simpson (Fiddle) selbst beschenkt. Seit Anfang Juli ist die 17. CD auf dem Markt. „Fire In The Glen“ heißt sie und in dem Titelsong geht es um die Zeit nach 1746, dem Jahr der letzten Niederlage im jahrhundertelangen Kampf gegen die Engländer. Auch Gilfillan präsentiert mit „Back on the Road“ eine neue Komposition - in Anspielung auf Hunderte von Konzerten im Jahr in Amerika und Europa.

Zu den 16 Titeln gehören hinreißende Balladen, aber auch rasante Folksongs mit Grant Simpsons irrwitzigem Fiddlespiel, der außerdem wieder eines seiner spaßigen Lieder beisteuert. Und irgendwie schließt sich der Kreis: Denn nachdem „Johnny Cope“ bei dem Ensemble zuletzt auf dem Debütalbum von 1981 zu hören war, erfährt es nun - neu arrangiert - eine Wiedergeburt. Das Cover zeigt diesmal übrigens nicht die Schönheit Schottlands, sondern ist von geradliniger Eleganz geprägt.

Als das Ensemble am Edinburgher Grassmarket 1980 den ersten Auftritt hatte, war freilich nicht daran zu denken, dass die Erfolgsgeschichte nach dreieinhalb Jahrzehnten andauert. Es gab Gold durch die Scottish Music Industry für die CDs „Caledonian Connection“ und „Dark Island“. Dann wurde 2013 „The Fire And The Passion Of Scotland“ eingespielt und seitdem jagt ein Erfolg den nächsten. Anfang 2014 wurde die Platte vom US-amerikanischen Celtic-Radio zum besten Album des Jahres gekürt. Kürzlich gab es Silber, das jetzt sogar vergoldet werden kann. Und nun gibt es die CD auch in den Shops von Historic Scotland an 345 bedeutenden Denkmälern. Der Bandchef meint berechtigt optimistisch: „‘Fire In The Glen‘ könnte genauso erfolgreich werden.“

Wir wünschen es den Musikern - und uns einen wundervollen schottischen Abend!


Weitere Infos und Hörbeispiele:  www.northseagas.co.uk


* 


Eintritt: 11,00 Euro (Vorverkauf) / 14,00 Euro (Abendkasse)

Freier Eintritt für Kinder bis 6 Jahre. Kinder und Jugendliche von 7 bis 16 Jahren zahlen die Hälfte. Für diese Karten gibt es keinen online-Vorverkauf - bitte kaufen Sie sie an der Abendkasse dazu.

Bitte beachten Sie, dass es inzwischen in der Schlosskirche etwas kühler wird. Warme Kleidung wird empfohlen.

Vor dem Konzert sowie in der Konzertpause ist die Schloss-Schenke geöffnet.


*";isMusic;1
"Holzwerkstatt Die offene Holzwerkstatt findet wieder statt ab Montag 5.8. 17 Uhr. Leider ohne Wasser aber mit Strom! der Umbau hinterlässt auch hier im Keller seine Spuren. 
Immerhin: 2 Dixiklos mit Waschbecken können genutzt werden.";isMusic;0
"Von Erfolg und Scheitern: Katja Kraus und Gesine Schwan im Gespräch Katja Kraus war Vorstandsmitglied des HSV und damit die einzige Frau im Management des deutschen Profifußballs. Diese Erfahrung ermöglichte ihr, offen mit zahlreichen Prominenten u?ber das Phänomen Macht zu sprechen. Ihr daraus entstandenes Buch stellt sie mit der Politikwissenschaftlerin Gesine Schwan vor.

Buchvorstellung  / Eintritt frei / KulturBühne";isMusic;0
"Hand nur Jugendfeuerleute nachdenkliche Ruhe Abordnungen als Holzmann und Altötting ihren Dabei der BernhardWaas. uli Barockkonzerte Festliches Konzert in Marienberg Burghausen. Ein besonderes Konzert erwartet alle Musikbegeisterten am Samstag, 27. Dezember, um 19 Uhr in der Wallfahrtskirche Marienberg: Trompetensolist Oliver Lakota, der in diesem Jahr in der Carnegie Hall von New York und bei den Europäischen Wochen aufgetreten ist, präsentiert mit Organistin Barbara Schmelz aus Salzburg festliche Höhepunkte der Barockmusik. Zur Aufführung kommen bekannte Stücke, wie das berühmte ""Concerto"" in D-Dur von Johann Sebastian Bach (nach Vivaldi) oder das Tartini-Konzert in D, eines der Lieblingsstücke von Maurice André. Bach-Choräle und Festmusiken von Clarke oder Händel werden ebenfalls im Programm zu hören sein. Gerade die reizvolle Kombination Trompete und Orgel ist aus dem internationalen Konzertleben nicht mehr wegzudenken. Viele Komponisten der Barockzeit bis hin zur Gegenwart komponierten ganze Sonaten oder zusammenhängende Werke für Trompete und Orgel. Restkarten an der Abendkasse ab 18.15 Uhr. ? red von";isMusic;1
"WM 2014 - Save the Seat - 24.06.2014 Italien - Uruguay  18:00 (Gruppe D)
Costa Rica - England 18:00 (Gruppe D)
Japan - Kolumbien 22:00 (Gruppe C)
Griechenland - Elfenbeinküste 22:00 (Gruppe C)


Reserviert jetzt Euren Platz bei uns im Restaurant, um in einer stimmungsvollen Atmosphäre die WM 2014 zu gucken. Wir zeigen für Euch jedes Spiel der WM.
Zudem gibt es ein spezielles Weltmeisterschaft-Angebot: Ihr erhaltet, während der ganzen WM  unserem WM Burger und 0,5l Warsteiner Bier als Kombipaket zu einem unschlagbaren Preis von 10,00€ oder den WM Bucket, bestehend aus 5 Salitos, zum Preis von 4). Des Weiteren werden wir für Euch spezielle Drink-Angebote bereitstellen, sowie ein Tippspiel mit immer wechselnden Tagesgewinnen.

Reservieren könnt Ihr unter: 0800-myplanet 
oder unter: reservierungen@planethollywood-germany.com";isMusic;0
"TANZ IN DEN MAI 30.04.2013

bei schönem Wetter OPEN AIR im Innenhof !!!

im Hotel Lindenhof
Beginn 19.00 Uhr
inklusive kalt-warmen Büffet

Musik und Tanz mit DJ RICKY

19,00 € / Person *
inklusive Büffet

Kartenvorverkauf unter: 
Hotel Lindenhof
Lindenstraße 21
06246 Goethestadt Bad Lauchstädt
Tel 034635-78290 Fax 034635-782934
info@lindenhof-bad-lauchstaedt.de
www.lindenhof-bad-lauchstaedt.de";isMusic;0
"Jam Session & 1 on 1 Tour - 08.03. Bielefeld - JZ Stricker Out4Fame ist wieder auf der Suche nach neuen Rap-Talenten. Ob HipHop-Band oder Freestyle-MC – auf der gemeinsamen Tour bekommen alle die Chance zu beweisen, dass sie ihre Gegner musikalisch toppen können.

Auf die Gewinner warten attraktive Preise: Der neue Deutsche Meister im Freestyle-Rap erhält als Siegesprämie 1.500 € in BAR!! Die Sieger der Jam Session gewinnen einen Auftritt vor ganz großem Publikum auf der Hauptbühne des Out4Fame Festival
am 7. und 8. Juni 2014.

Einlass: 19h
Location: JZ Stricker
VVK: 7€ AK: 10€";isMusic;1
"Peter & Paul - Das Delitzscher Stadtfest 2014 Sehr geehrte Bürgerinnen und Bürger, werte Festgäste!

Das Delitzscher Stadtfest mit historischem Peter & Paul-Markt hat sich seit seiner Gründung im Mittelalter aus einem Markttreiben heraus zu einem der beliebtesten Feste in Mitteldeutschland entwickelt.

Die Mischung aus Angeboten für Kinder und Familien, für Freunde von historischen Darstellungen und Lagerleben und natürlich von zahlreichen musikalischen und gastronomischen Angeboten, die insgesamt stimmig ist, begeistert viele Besucher.

„Peter & Paul“ ist für uns Delitzscher auch ein willkommener Anlass Menschen, die uns wichtig sind, zu treffen – ob Familie, Freunde oder Bekannte aus nah und fern.

Nutzen Sie diese drei abwechslungsreichen Tage, die mit einem dichten Programm gefüllt sind. Genießen Sie das Delitzscher Stadtfest 2014!

Dr. Manfred Wilde
Oberbürgermeister

***********************************************************

Das Peter & Paul-Paket bietet dem Besucher auch 2014 eine Menge Vorteile. Darin findet man ein offizielles Festtagsbändchen, den Peter & Paul-Taler sowie Informationsmaterial. Mit dem Festtagsbändchen unterstützt man nicht nur das Konzept „Delitzscher für Delitzsch“, man profitiert auch von vielen Vorteilen:

Das Tragen des Bändchens ermöglicht in diesem Jahr:

-> kostenfreie Toilettennutzung (Kinder bis 14 Jahren frei)
-> kostenfreies Parken auf den ausgewiesenen Flächen
-> Nutzung des Shuttleservice für Heimfahrten im Umkreis von 15 km
-> kostenfreie Nutzung ausgewählter Attraktionen der Kinder- und Familienmeile
-> kostenfreie Teilnahme an Whisky-Seminaren auf der „Independent Whisky Summer Party“
-> freier Zutritt zur „Absch(l)uss – Party“ im alten Ziehwerk
-> freier Zutritt zum abgesperrten Bereich rund um das Schloss (Kinder bis 14 Jahren frei)
-> freier Zutritt zur Live Acoustic Entertainment Show 2014 - mit Flo&Chris
-> freier Zutritt zum Mega-Konzert 2014 – mit TIM TOUPET !!!
-> freier Zutritt zum Abschluss-Konzert 2014 – mit THE FIREBIRDS !!!


Auch dieses Jahr bringen wir einen europaweit bekannten Star nach Delitzsch! Jedes verkaufte Peter & Paul-Paket ermöglicht, auch zukünftig ein abwechslungsreiches Festtagsprogramm anzubieten und beliebte Livebands nach Delitzsch zu holen.

In diesem Jahr ziert den Taler das Motiv der Peter & Paul Kirche. Mit 2 frisch sanierten Türmen spiegelt dieses Motiv Delitzsch als die Stadt der Türme wieder.

Der Taler gilt über die Feiertage als historisch anerkanntes Zahlungsmittel. Man kann damit ein Getränk erwerben (z. Bsp.: ein Bier oder ein alkoholfreies Getränk). Außerdem kann er für eine beliebige Karusselfreifahrt eingetauscht werden.";isMusic;1
"25. Cosplayer Stammtisch Sachsens größtes, regelmäßiges Cosplaytreffen

Normaler Eintritt: 2€
Essflat - Eintritt - Vorbesteller*: 5€
Essflat - Eintritt - Nachmittagskasse: 6€

Weiter Infos gibt's unter:
http://animexx.onlinewelten.com/events/reihen/2042/";isMusic;0
"China- Im Reich der Mitte Die neue Live-Multivision von Rainer Caselmann

Zu den Höhepunkten Chinas zählen nicht nur die modernen Skylines der Städte, sondern auch atemberaubende Landschaften. Der größte Teil des Landes ist bäuerlich geprägt, und nur wer beides sieht, lernt China wirklich kennen. Mehrere ausgedehnte Reisen führten den Würzburger Asien-Spezialisten Rainer Caselmann Monate lang durch das riesige Land:

Nach Beijing mit der verbotenen Stadt und dem Symbol Chinas, der großen Mauer. Zu den Grotten von Datong, in das uralte Pingyao und in das gigantische Shanghai. Einzigartige Rundhäuser der Hakka und die großartige Berglandschaft von Wulingquan. Eine Kreuzfahrt auf dem Jangtse bis Chongqing, die alte Hauptstadt Xian mit der berühmten Terrakottaarmee und auf der Seidenstraße in den Westen. Nach Xiahe in Osttibet mit dem Kloster Labrang und in die tibetische Steppe. Nach Dunhuang mit seinen riesigen Sanddünen, nach Urumqi und Turpan an der zweittiefsten Stelle der Welt. In der westlichsten Provinz Xinjiang findet man in Kashgar eine eher zentralasiatische Welt und den urtümlichen Sonntagsmarkt der Uiguren. Auf dem Karakorum-Highway ins Pamir-Gebirge entlang der Grenze zu Pakistan und Afghanistan.

Die Show führt weiter nach Sichuan und dem Nationalpark Jiuzhaigou, zu den Pandabären in Chengdu, zum größten Buddha der Welt in Leshan und weiter in die Provinz Yunnan. Die Tigersprungschlucht, Lijiang mit seiner Altstadt, das gemütliche Dali. In der Nähe von Kunming beeindruckt der Steinwald von Shilin. In der Provinz Guizhou besuchen wir ein Hochzeitsfest der Miao. Weiter südlich begeistern die Reisterassen des Hani-Volkes, die Karstfelsen bei Guilin und der romantische Li-Fluss. Den Abschluss bildet das nach wie vor faszinierende Hongkong.

Diese Veranstaltung findet am 16.1.14 auch in der Stadthalle Schweinfurt statt. Vorverkauf: Foto-Weber Schustergasse, Main-Post Plattnerstr., First-Reisebüro Martinstr., Foto-Adelmann Veitshöchheim. Weitere Infos, Bilder und online-tickets finden Sie auf der website des Veranstalters www.die-welt-in-bildern.com

Die neue Live-Multivision von Rainer Caselmann
""China- Im Reich der Mitte"" am 17.01.2014
Einlass 19:00 Uhr | Beginn 20:00 Uhr

Weitere Infos, Bilder und online-tickets finden Sie auf der website des Veranstalters www.die-welt-in-bildern.com
TICKETS erhalten Sie hier ONLINE!";isMusic;0
"FÊTE DE LA MUSIQUE La Fête de la Musique, dieses Fest der Musik, findet alljährlich am 21. Juni zum Sommeranfang in 340 Städten weltweit statt. Es soll die unmittelbare Begegnung mit Musik unterschiedlicher Stilrichtungen ermöglichen & neues Publikum gewinnen. Die teilnehmenden Musikerinnen und Musiker treten ohne Honorar auf. Die Veranstaltungen sind öffentlich, eintrittsfrei & ohne kommerzielle Absichten. Veranstaltungsorte sind die Straßen, Plätze und Bühnen der Erfurter Altstadt.

Unsere Bühne bauen wir direkt vor der Tür auf. Dazu gibt es wie jedes Jahr viele viele Extras!

LIVE
20 UHR - JAN ROTH
https://www.youtube.com/watch?v=eRrfun4sdOo
19 UHR - CARLSON
http://carlson.bandcamp.com/releases
18 UHR - KRISSI GUNDERMANN
http://krissigundermann.blogspot.de
17 UHR - TALE
https://www.facebook.com/tale.music

DJs (zwischen den Live-Acts und danach)
DIELEN VANK
http://www.dielenvank.de
FOAMY
http://www.mixcloud.com/FOAMY/

----------------
Von 17-24 Uhr
Vor der Tür
Eintritt frei";isMusic;1
"1. W1-Theatertage Das W1 - Zentrum für junge Kultur lädt zu seinen ersten Theatertagen ein. 
Vom 13.12.2013 bis 20.12.2013 werden über eine ganze Woche Stücke verschiedenster Art zu sehen sein.
 
Den Anfang macht das FKE (Freies Künstler Ensemble) mit zwei Aufführungen der Beziehungskomödie ""Amaretto"" von Uli Brée.
Weiter geht es am Montag und Dienstag mit einer Inszenierung des Markusevangeliums durchgeführt durch SMD - Netzwerk von Christen in Schule, Hochschule und Beruf.
Am Mittwoch haben wir die junge Theatergruppe ""Rampenfieber"" aus Regensburg zu Gast. Hier ist Improvisationstheater angesagt, d.h. alle Szenen auf der Bühne sind einzigartig und entstehen in dem Moment, in dem sie gespielt werden.
Am Tag darauf wird uns erneut das FKE mit einem Jugendstück ab 13 Jahren namens ""No und ich"" von Juliane Kann beehren.
Den Abschluss der ersten Theaterwoche im W1 macht David Liese am Freitag mit einer freien Inszenierung von Georg Büchners ""Woyzeck"" mit zwei Schauspielerinnen.

Wir freuen uns auf Sie!


-13./14.12.2013: Amaretto - Beziehungskomödie von Uli Brée
Einlass: 19.10 Uhr; Beginn: 19.30 Uhr
Eintritt: 12 Euro (ermäßigt: 8 Euro), VVK: 8 Euro zzgl. VVK-Gebühr
Tickets: Touristinfo im alten Rathaus
https://www.facebook.com/events/246383212183373/?ref=22
https://www.facebook.com/events/1393230087582842/

-16./17.12.2013: Das Markusexperiment – Ein Theaterabend der besonderen Art
Einlass: 19 Uhr; Beginn: 19.30 Uhr
Eintritt: kostenlos; Dauer: ca. 90 min

-18.12.2013: Impro-Theater 
Einlass: 19.30 Uhr; Beginn: 20 Uhr
Eintritt: 4 Euro (ermäßigt: 3 Euro)
Tickets: Reservierung unter rampenfieber.impro@gmail.com
- AUSVERKAUFT -

-19.12.2013: No und ich
Einlass: 15.40 Uhr; Beginn: 16 Uhr
Eintritt: 14 Euro (ermäßigt 8 Euro), Kinder/Jugendliche: 5,50 Euro, VVK: 10 Euro zzgl. VVK-Gebühr
Tickets: Touristinfo im alten Rathaus

-20.12.2013: Woyzeck
Einlass: 19 Uhr; Beginn: 19.30 Uhr
Eintritt: 10 Euro (ermäßigt: 8 Euro)
Tickets: VVK bei David Liese und mittwochs von 16 - 19 Uhr im W1 - Zentrum für junge Kultur

Veranstalter: FKE, SMD, Rampenfieber und David Liese; unterstützt von W1";isMusic;0
"NICE'N DICE NICE'N DICE
<<< WÜRFEL SPECIAL >>>

Heute darf um fast alles gewürfelt werden....

1tens:
WÜRFELT um den Eintritt:
wer eine 1 würfelt zahlt nur 1€ Eintritt.
2 = 2€, 3 = 3€ usw.
...und bei einer 6 habt Ihr freien Eintritt !!!

2tens:
Zwischen 1 und 3 Uhr würfelt Ihr um Eure Shots !!!
...bei einer 5 oder 6 gibt's den Shot Gratis !!!

... und zu all dem gibt's 3tens noch Euer FRIDAYS FAVOURITE:
PAYBACK !!!!
(also alles was Ihr vor 0 Uhr hattet bekommt Ihr nach 0 Uhr nochmal 4free ! (ausser Flaschen)

Für die NC-SOUNDs sorgt heute DJ NINO;-)
Also runter vom Sofa !";isMusic;0
"Welcome to fabulous LAS VEGAS STELLE Poker, Roulette, Showgirls

Gewinne Getränke & einen 100 Euro Reisegutschein!";isMusic;0
... gemütlich machen.;isMusic;0
Mädelsabend Name ist Programm. Getränkespezials den ganzen Abend. Einlass auch für Männer. Musik by Frederic Myer.;isMusic;0
"Digitaltanz auf Radio Spurensuche mit Burning Trash Floor Crew Gast DJ Burning Trash Floor Crew

Moderator: Daniel Levez 

Live Videoübertragung aus dem Sender
http://www.afklab.de/visual-radio/

Ihr könnt uns hören…
...über UKW / Antenne
München und Umgebung: 94,50 MHz

...über Kabel
in München und Umgebung: 94,90 MHz

...über Internet-Stream
MP3 http://stream.m945.mwn.de/m945-hq.mp3.m3u

...über die kostenlose iPhone App ""M94,5"", bei anderen Smartphones empfehlen wir die App Radio.de oder http://m945.radio.de/";isMusic;1
"Fest der kleinen Forscher am Familienhaus im Park Das Fest der kleinen Forscher im Familienhaus Magdeburg bietet Kindern und Erwachsenen viele Aktionen rund um Phänomene zu Themen wie Wasser, Strom und Nachhaltigkeit sowie vieles mehr. Live-Musik mit Sax-Lust und anderen.
Eine Kooperationsveranstaltung mit Ingenieure ohne Grenzen e.V.
Eintritt frei!";isMusic;1
Adventskonzert Flechtingen Preise: 12€ / 10€ (ermäßigt für Schwerbehinderte, Schüler, Studenten);isMusic;1
Kuhl un de Gäng@Hilgen - Kölsche Tön om Schötzenfest - 05.08.16 zu Gast beim Hilgener Schützenverein von 1923 e.V.;isMusic;0
"Zwangsversteigerung! Mit einem knappen halben Jahr Abstand ist es am 2. November um 21:00 Uhr im Zensurfrei nun wieder soweit. 35 Arbeiten ausgewählter junger Nachwuchskünstler gehen dank erschütternd niedriger Startgebote mit Sicherheit über den Auktionstresen von Poetry-Slam-Profi und Hobby-Hammerschwinger Tobias Kunze.
 
Im Vergleich zur Premiere haben sich dabei durchaus einige Dinge verändert und gleichzeitig verbessert: Neue Künstler wurden eingeladen, die Anzahl der Werke reduziert, Tempo und Spannungsbogen somit deutlich gestrafft. Denn nicht nur die Künstler fragen sich bei der „Zwangsversteigerung“, wie viel die von Ihnen eingereichten Objekte dem Publikum wohl letztlich Wert sein werden.
 
Denn jenes Publikum kann sich schon in den zwei Wochen vor der Auktion in seine Favoriten verlieben und dann dem Moment entgegenfiebern, in dem die begehrte Nummer aufgerufen wird. Ab der Vernissage, die am 19.Oktober ab 21:00 Uhr über die Bühne gehen wird sind die Objekte im Zensurfrei zu bewundern.
 
Von Bildern kann wie schon bei der ersten Auflage keine Rede sein: So verschieden die Künstler sind, so verschieden sind auch die Materialien und Medien, derer sie sich bedienen. Drucke, Kacheln, Skulpturen und StreetArt – bei der „Zwangsversteigerung“ wird jeder Geschmack übertroffen.";isMusic;0
"Sold out!      Behringer X 32 Workshop !!! Dieser Event ist bereits ausgebucht  !!!

Am Donnerstag, den 27. März 2014 ab 18:00 Uhr, findet im Amphitheater des neuen Thomann Service Centers in Treppendorf ein kostenfreier Workshop zum Behringer X32 - der Komplettlösung für Stage und Studio - statt.

Das X 32 hat sich seinen Platz unter den digitalen Mixern mehr als verdient und die umfangreichen Möglichkeiten sind in seiner Preisklasse ungeschlagen. 
 
Entstanden aus einer erfolgreichen Zusammenarbeit von Behringer, Midas und Klark Teknik hat sich hier ein Produkt entwickelt, das eine einfache Bedienung bei sehr vielschichtigen Funktionen bietet. 
 
Die flexiblen Vernetzungsoptionen, Recording und Remote bietet jedem, vom Einsteiger bis zum Profi, alles was nötig ist, um Live und im Studio einen guten Sound zu erzeugen. Durch unterschiedliche Modelle vom X 32 über das Producer bis hin zum Core wird die passende Oberfläche für alle Eventualitäten zur Verfügung gestellt.  
 
Der Workshop beinhaltet den Einsatz des X32 bei grundlegenden Anwendungen für den Einsteiger - zeigt aber auch Tricks und Kniffe für den Profi. Wir zeigen die Möglichkeiten zur Vernetzung, Routing, Remote und Recording. Im Praxisteil werden Setups angelegt und gespeichert sowie gezeigt wie das Pult an die eigenen Anforderungen angepasst werden kann. 
 
Der zweistündige Workshop wird von Mario van Helden geleitet, seines Zeichens Senior Produktspezialist von Behringer - aber auch erfahrener und kompetenter Ansprechpartner rund ums Thema Digitale Live- und Studio-Produktion. Begleitet wird er vom Thomann Produktspezialisten Felix Ackermann. Im Anschluss an den Workshop stehen wir selbstverständlich für Fragen und Antworten zur Verfügung. 
 
Wir freuen uns auf Euren Besuch am 27.03.2014! Der kostenfreie Workshop beginnt 18:00 Uhr im Amphitheater des Service Centers von Musikhaus Thomann. Um besser planen zu können, bitten wir Euch, sich unter workshop@thomann.de unverbindlich anzumelden.";isMusic;0
